name,period,reason,trades,mean_net_pct
ablation_no_structure,fit28,failed_followthrough,15,-0.05232725959846811
ablation_no_structure,fit28,scheduled_flatten,5,3.2820354589769467
ablation_no_structure,fit28,soft_failure_loss,41,-0.11113717483170991
ablation_no_structure,fit28,trailing,1,-0.15139940364885576
ablation_no_structure,validation28,failed_followthrough,20,-0.06493715433565125
ablation_no_structure,validation28,scheduled_flatten,12,1.5391107614055066
ablation_no_structure,validation28,soft_failure_loss,68,-0.1535397989672007
ablation_no_structure,validation28,trailing,3,-0.22701486542403065
ablation_no_structure,development56,failed_followthrough,35,-0.05953291373400135
ablation_no_structure,development56,scheduled_flatten,17,2.0517356724559304
ablation_no_structure,development56,soft_failure_loss,109,-0.13759018805385098
ablation_no_structure,development56,trailing,4,-0.20811099998023697
ablation_no_structure,stress27,failed_followthrough,16,-0.03662737744052517
ablation_no_structure,stress27,scheduled_flatten,9,0.7938419079852288
ablation_no_structure,stress27,soft_failure_loss,63,-0.09689530291063259
ablation_no_structure,stress27,trailing,1,1.8832477854246663
ablation_no_structure,all83,failed_followthrough,51,-0.05234686313212647
ablation_no_structure,all83,scheduled_flatten,26,1.6163109078314566
ablation_no_structure,all83,soft_failure_loss,172,-0.12268450337930006
ablation_no_structure,all83,trailing,5,0.21016075710074367
ablation_no_trailing,fit28,failed_followthrough,15,-0.05232725959846811
ablation_no_trailing,fit28,scheduled_flatten,6,2.3861410533337057
ablation_no_trailing,fit28,soft_failure_loss,41,-0.11113717483170991
ablation_no_trailing,validation28,failed_followthrough,20,-0.06493715433565125
ablation_no_trailing,validation28,scheduled_flatten,15,1.4267286575610798
ablation_no_trailing,validation28,soft_failure_loss,68,-0.1535397989672007
ablation_no_trailing,development56,failed_followthrough,35,-0.05953291373400135
ablation_no_trailing,development56,scheduled_flatten,21,1.7008464849246876
ablation_no_trailing,development56,soft_failure_loss,109,-0.13759018805385098
ablation_no_trailing,stress27,failed_followthrough,16,-0.03662737744052517
ablation_no_trailing,stress27,scheduled_flatten,10,0.8880198339224561
ablation_no_trailing,stress27,soft_failure_loss,63,-0.09689530291063259
