name,period,symbol,direction,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct
selected_1m,validation28,US.IWM,SHORT,28,10,35.714285714285715,2,10.0,0.5585152008686349,-0.10298278984463102,5.4233838655105435,0.6025982072789492,-0.03683299077330442,-1.3154639561894437,-0.04900000000000091,-0.5447097153545744,-0.21744234501398307,-0.307799362729974,-0.307799362729974,-0.10298278984463102,10.0,0.0
selected_1m,validation28,US.META,LONG,28,2,7.142857142857143,2,0.0,,-0.2812371117928481,,0.0,-0.2812371117928481,-2.0088365128060577,-1.580000000000041,-0.5619364805942717,-0.4244474859446714,-0.44035974973931846,-0.44035974973931846,-0.44035974973931846,0.0,0.0
selected_1m,validation28,US.META,SHORT,28,3,10.714285714285714,2,0.0,,-0.16629266925170874,,0.0,-0.16629266925170874,-1.7817071705540222,-0.8466666666666924,-0.49814498994470435,-0.24074539401994646,-0.2456417216633088,-0.2456417216633088,-0.22116008344649704,0.0,0.0
selected_1m,validation28,US.MSFT,LONG,28,2,7.142857142857143,2,0.0,,-0.19471594444013043,,0.0,-0.19471594444013043,-1.3908281745723603,-0.6727335795000329,-0.3891582291992157,-0.28715050530067143,-0.2974210120629538,-0.2974210120629538,-0.2974210120629538,0.0,0.0
selected_1m,validation28,US.MSFT,SHORT,28,2,7.142857142857143,2,0.0,,-0.04010122441297166,,0.0,-0.04010122441297166,-0.28643731723551186,-0.07984968299999196,-0.08019296382023589,-0.06321576917779667,-0.06578405192944389,-0.06578405192944389,-0.06578405192944389,0.0,0.0
selected_1m,validation28,US.MU,LONG,28,7,25.0,2,14.285714285714286,5.488154660236478,-0.26450416645716596,20.748840117515634,3.458140019585939,0.5573042373562118,13.932605933905295,4.437899755857155,-1.5768527196855286,-0.38972234528105265,-0.4078838125129604,-0.4078838125129604,-0.26450416645716596,14.285714285714285,0.0
selected_1m,validation28,US.MU,SHORT,28,6,21.428571428571427,2,16.666666666666668,2.9342944524679235,-0.34948211882469987,8.39612184547778,1.6792243690955557,0.19781397639073733,4.238870922658657,2.204999999999965,-1.363815512573785,-0.4638736979673221,-0.4901565907056163,-0.4901565907056163,-0.34948211882469987,16.666666666666664,0.0
selected_1m,validation28,US.NVDA,LONG,28,3,10.714285714285714,2,33.333333333333336,0.5480644494446684,-0.052501926055740125,10.438939875516198,5.219469937758099,0.14768686577772938,1.5823592761899579,0.3213071336666644,-0.10498685134104901,-0.07850346690033222,-0.08500385211148025,-0.08500385211148025,-0.052501926055740125,33.33333333333333,0.0
selected_1m,validation28,US.NVDA,SHORT,28,4,14.285714285714286,2,0.0,,-0.1418651306427941,,0.0,-0.1418651306427941,-2.026644723468487,-0.2433526959999952,-0.5663667385925719,-0.24613387051848232,-0.2654843791956921,-0.2654843791956921,-0.16549737424605826,0.0,0.0
selected_1m,validation28,US.QQQ,LONG,28,10,35.714285714285715,2,10.0,1.6134421360828166,-0.06524570979702773,24.728708463775757,2.747634273752862,0.10262307479095668,3.665109813962739,0.870799999999997,-0.5857400092407095,-0.12563551102196882,-0.12852284509573073,-0.12852284509573073,-0.06524570979702773,10.0,0.0
selected_1m,validation28,US.QQQ,SHORT,28,5,17.857142857142858,2,20.0,0.39809786587082996,-0.06924974733986627,5.748726618698428,1.437181654674607,0.024219775302272973,0.43249598754058877,0.3179599999999937,-0.20045181098802267,-0.08489975516130265,-0.08702022262370132,-0.08702022262370132,-0.06924974733986627,20.0,0.0
selected_1m,validation28,US.SPY,LONG,28,10,35.714285714285715,2,10.0,0.5465405892883665,-0.05048040734021604,10.826786432306697,1.2029762702562996,0.009221692322642203,0.32934615438007864,0.21495000000002165,-0.4534164738801638,-0.07343541224804964,-0.08259072325577148,-0.08259072325577148,-0.05048040734021604,10.0,0.0
selected_1m,validation28,US.SPY,SHORT,28,10,35.714285714285715,2,10.0,0.23549621838488316,-0.06475807695055151,3.636553608049622,0.40406151200551355,-0.03473264741700804,-1.2404516934645728,-0.11244000000000369,-0.5117810495522623,-0.09126081546189536,-0.1018859056381454,-0.1018859056381454,-0.0647580769505515,0.0,0.0
selected_1m,validation28,US.TSLA,LONG,28,3,10.714285714285714,2,66.66666666666667,1.927027435831443,-0.1410398905378477,13.662995826803552,27.325991653607105,1.2376716603750129,13.26076778973228,5.10833333333333,-0.14103989053786403,0.0549469529751276,-0.1410398905378477,-0.1410398905378477,0.8388943270270286,66.66666666666666,0.0
selected_1m,validation28,US.TSLA,SHORT,28,7,25.0,2,14.285714285714286,1.640332294287435,-0.15790735841835882,10.387940819968303,1.7313234699947173,0.09898402053961171,2.474600513490292,0.36307142857143454,-0.6672501813409282,-0.2599534604822194,-0.2849239791277146,-0.2849239791277146,-0.15790735841835882,14.285714285714285,0.0
selected_1m,validation28,ALL,LONG,280,50,17.857142857142858,2,14.0,1.8400115245185915,-0.1376869995575815,13.363727370274257,2.1754905021376696,0.13919079381308272,2.4855498895193344,0.9558212456800015,-1.5768527196855286,-0.38656598235486855,-0.4572422301369194,-0.5234831281584792,0.030028265926890993,14.000000000000002,0.0
selected_1m,validation28,ALL,SHORT,280,53,18.928571428571427,2,11.320754716981131,0.9707907806034705,-0.14330743085454561,6.774183130732453,0.8647893358381855,-0.017183105029109854,-0.3252516309081508,0.1455910248679182,-1.363815512573785,-0.3801269600569103,-0.49464102079501904,-0.6087414519270011,-0.07394228882712973,9.433962264150944,0.0
selected_1m,validation28,EXCLUDE_US.AAPL,BOTH_COUNTERFACTUAL,504,97,19.246031746031747,2,11.34020618556701,1.6197266125995382,-0.1422323357610791,11.387892942434299,1.4565909577532243,0.05757744188806308,1.10813727443296,0.5524488905463893,-1.5768527196855286,-0.38959677830454364,-0.4941249466086752,-0.6087414519270011,0.0010089291969337614,10.309278350515463,0.0
selected_1m,validation28,EXCLUDE_US.AMD,BOTH_COUNTERFACTUAL,504,96,19.047619047619047,2,13.541666666666666,1.4388327196346893,-0.12397471870463724,11.605855892785907,1.8177846579062265,0.08765545523714659,1.669627718802792,0.6960925687708311,-1.5768527196855286,-0.35472458803659024,-0.4200573519273785,-0.4901565907056163,0.03080809518452205,12.5,0.0
selected_1m,validation28,EXCLUDE_US.IWM,BOTH_COUNTERFACTUAL,504,87,17.261904761904763,2,13.793103448275861,1.5121925128651938,-0.1509043366418054,10.020868495347585,1.6033389592556138,0.07848833225571178,1.3548581163188342,0.653705593126434,-1.5768527196855286,-0.4010261746848041,-0.4941249466086752,-0.6087414519270011,0.015585235418726095,12.643678160919542,0.0
selected_1m,validation28,EXCLUDE_US.META,BOTH_COUNTERFACTUAL,504,98,19.444444444444443,2,13.26530612244898,1.4388327196346893,-0.1364075058799862,10.548046534188524,1.613230646405304,0.0725529321984912,1.4107514594151065,0.6245651694081622,-1.5768527196855286,-0.37808610185043984,-0.4830580006112994,-0.6087414519270011,0.01672198654861504,12.244897959183673,0.0
selected_1m,validation28,EXCLUDE_US.MSFT,BOTH_COUNTERFACTUAL,504,99,19.642857142857142,2,13.131313131313131,1.4388327196346893,-0.1417018127143424,10.153947166048196,1.534898990216588,0.06584312587694466,1.2933471154399843,0.5758843750202,-1.5768527196855286,-0.3873108990284916,-0.4941249466086752,-0.6087414519270011,0.010513416342663676,12.121212121212121,0.0
selected_1m,validation28,EXCLUDE_US.MU,BOTH_COUNTERFACTUAL,504,90,17.857142857142858,2,12.222222222222221,0.934761476595142,-0.11799436250978675,7.9220859091264675,1.103075253169508,0.010675795603037866,0.19063920719710475,0.12457875901110955,-1.3738800066625534,-0.3052653198975083,-0.44817890983217246,-0.6087414519270011,-0.012071963177500826,11.11111111111111,0.0
selected_1m,validation28,EXCLUDE_US.NVDA,BOTH_COUNTERFACTUAL,504,96,19.047619047619047,2,12.5,1.513063408817191,-0.1426610221006785,10.606004264776644,1.5151434663966634,0.06430453176405523,1.2248482240772427,0.5783007915104138,-1.5768527196855286,-0.39073971794256973,-0.4941249466086752,-0.6087414519270011,0.007211372516977109,11.458333333333332,0.0
selected_1m,validation28,EXCLUDE_US.QQQ,BOTH_COUNTERFACTUAL,504,88,17.46031746031746,2,12.5,1.5175713957543018,-0.15313999809879136,9.909699716564637,1.4156713880806624,0.05569892613284526,0.9725209324782506,0.5137453022954523,-1.5768527196855286,-0.39988323504677803,-0.4941249466086752,-0.6087414519270011,-0.006743093799380407,11.363636363636363,0.0
selected_1m,validation28,EXCLUDE_US.SPY,BOTH_COUNTERFACTUAL,504,83,16.46825396825397,2,13.25301204819277,1.6293444134161557,-0.16137283156281587,10.09677030288657,1.5425621296076704,0.07595114066331293,1.2507826736220184,0.6564130915903562,-1.5768527196855286,-0.4055979332369083,-0.4941249466086752,-0.6087414519270011,0.009948658717298728,13.253012048192772,0.0
