variation,id,period,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct
indicator_rvol_min_x1.2,88acf72cb982,all83,1660,195,11.74698795180723,5,7.6923076923076925,1.2355512211730635,-0.14164058623823322,8.72314393767702,0.7269286614730851,-0.03570275489890273,-0.41939983164373695,0.01168548051794486,-2.469825538257775,-0.3734846989690533,-0.4872594119017762,-0.6617082240693118,-0.08359777841939582,7.6923076923076925,0.0
indicator_rsi_min_x0.8,129be352b13f,development56,1120,239,21.339285714285715,2,7.949790794979079,1.072355509014541,-0.1407835378365522,7.617051861983545,0.6578362971713062,-0.04434152155968707,-0.9462163975683223,-0.18167482093305534,-3.9282346407216173,-0.39501695205590903,-0.49799935422476643,-0.611974645270578,-0.07366937702074586,7.112970711297072,0.0
indicator_rsi_min_x0.8,129be352b13f,development56,1120,239,21.339285714285715,5,7.949790794979079,1.0423555090145407,-0.17078353783655223,6.103372270061083,0.5271094233234572,-0.07434152155968708,-1.586394968996894,-0.18167482093305534,-4.360802915073081,-0.42501695205590906,-0.5279993542247664,-0.6419746452705779,-0.10366937702074583,7.112970711297072,0.0
indicator_rsi_min_x0.8,129be352b13f,stress27,540,132,24.444444444444443,2,9.090909090909092,0.6059410075556818,-0.09865504641261912,6.142017358355578,0.6142017358355577,-0.03460085968822814,-0.8457987923789101,-0.2169081444621235,-1.6634351521652824,-0.2516313061891134,-0.30197167690643295,-0.4028668426604743,-0.06623482302703816,9.090909090909092,0.0
indicator_rsi_min_x0.8,129be352b13f,stress27,540,132,24.444444444444443,5,9.090909090909092,0.5759410075556817,-0.1286550464126191,4.476629744538266,0.44766297445382647,-0.06460085968822814,-1.579132125712243,-0.2169081444621235,-1.8996896811052544,-0.28163130618911336,-0.33197167690643303,-0.43286684266047426,-0.09623482302703815,9.090909090909092,0.0
indicator_rsi_min_x0.8,129be352b13f,all83,1660,371,22.349397590361445,2,8.355795148247978,0.8918079600627243,-0.1259146585104582,7.082638118648058,0.6457699461120288,-0.04087584132509792,-0.9135504296151402,-0.19421066650134913,-5.526326157013606,-0.38068499015542095,-0.4581047453426212,-0.611974645270578,-0.0658792136943299,7.816711590296496,0.0
indicator_rsi_min_x0.8,129be352b13f,all83,1660,371,22.349397590361445,5,8.355795148247978,0.8618079600627245,-0.1559146585104582,5.527433842950164,0.503971909210162,-0.07087584132509792,-1.5840323573259834,-0.19421066650134913,-6.177650873187346,-0.4106849901554209,-0.48810474534262116,-0.6419746452705779,-0.0958792136943299,7.816711590296496,0.0
indicator_rsi_min_x1.2,9d5ac8b84956,development56,1120,44,3.9285714285714284,2,11.363636363636363,1.56055937092715,-0.16307547243334203,9.569552966127613,1.2268657648881558,0.032792123403077515,0.1288261990835188,0.5417347199545461,-1.5358111990354972,-0.4850338915530902,-0.5484493143111357,-0.6317082240693118,-0.03468467494726773,11.363636363636363,0.0
indicator_rsi_min_x1.2,9d5ac8b84956,development56,1120,44,3.9285714285714284,5,11.363636363636363,1.5305593709271499,-0.19307547243334205,7.9272594889315355,1.0163153190937866,0.002792123403077488,0.010969056226375846,0.5417347199545461,-1.6543728580082573,-0.5150338915530902,-0.5784493143111358,-0.6617082240693118,-0.06468467494726775,11.363636363636363,0.0
indicator_rsi_min_x1.2,9d5ac8b84956,stress27,540,25,4.62962962962963,2,12.0,0.27798356825367315,-0.09981673841277201,2.7849394066967816,0.37976446454956114,-0.05448070161279858,-0.25222547042962307,-0.32618147780000756,-0.8967969002683485,-0.24143575818323554,-0.36728649707777095,-0.47394497208375064,-0.07591461044532742,12.0,0.0
