date,symbol,direction,traded,entry_index,exit_index,entry_signal_close_minute,entry_minute,exit_signal_close_minute,exit_minute,exit_time_exact,entry_price,exit_price,pnl_points,gross_return,exit_reason,eod_flatten,unclosed,signal_minutes,execution_minutes,rule_id
2026-06-04,US.QQQ,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-04,US.SPY,LONG,True,46,49,616,616,619,619,True,751.544315907,751.399688411,-0.14462749599999825,-0.00019244040961903197,soft_failure_loss,False,False,1,1,7d1b2a7bc070
2026-06-04,US.SPY,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-04,US.TSLA,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-04,US.TSLA,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-05,US.AAPL,LONG,True,19,22,589,589,592,592,True,314.029163918,313.849319026,-0.17984489200000553,-0.0005727012413629424,soft_failure_loss,False,False,1,1,7d1b2a7bc070
2026-06-05,US.AAPL,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-05,US.AMD,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-05,US.AMD,SHORT,True,24,25,594,594,595,595,True,492.7401,493.73,-0.9899000000000342,-0.0020089698402870684,soft_failure_loss,False,False,1,1,7d1b2a7bc070
2026-06-05,US.IWM,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-05,US.IWM,SHORT,True,39,40,609,609,610,610,True,285.959842549,286.079557806,-0.11971525700005259,-0.00041864359671249664,soft_failure_loss,False,False,1,1,7d1b2a7bc070
2026-06-05,US.META,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-05,US.META,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-05,US.MSFT,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-05,US.MSFT,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
2026-06-05,US.MU,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,7d1b2a7bc070
