name,period,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct,trading_dates,symbols_traded,max_win_pct,p90_win_pct,top1_winners_share_pct,top5_winners_share_pct,mean_without_best3_pct,mean_hold_minutes,mtm_mdd_pct
followup_5m,all83,1660,75,4.518072289156627,2,9.333333333333334,2.197995975056179,-0.12762163284586237,17.222753901847142,1.7729305487195584,0.08943601055832812,0.40407836095630173,1.0508183460399976,-0.9495754834109027,-0.3743819929046565,-0.5417449681048796,-0.6951418516124414,-0.013954990262573568,6.666666666666667,0.0,42,10,7.740370071305053,5.737002827703762,50.30796987766626,97.66760601518175,-0.09888215156397347,34.86666666666667,-2.2903341794963783
no_confirmations,fit28,560,106,18.928571428571427,2,16.9811320754717,1.4002920268298267,-0.17221492350061368,8.131072489921797,1.6631739183930947,0.09481455863097046,1.794704145514798,0.5692583153962285,-2.6191750704525285,-0.4654631496201992,-0.7742847527129415,-1.203783783794587,0.005020985607171784,9.433962264150944,0.0,25,10,5.126736046434105,3.011088614847355,20.33994793865611,64.30975978704932,-0.018379104896731998,55.283018867924525,-4.1727505587839335
no_confirmations,validation28,560,122,21.785714285714285,2,12.295081967213115,0.8448955417736754,-0.23589376433548162,3.581678151407547,0.5021044137487216,-0.1030098332564869,-2.2441427959448936,-0.5104294975327858,-4.138173873026685,-0.8304904698171732,-1.0288198146021523,-1.4019480974925493,-0.14002888966738167,5.737704918032787,0.0,28,10,2.336966537365498,1.7957807764525662,18.439885341404,65.35619414519213,-0.15499132649641903,55.49180327868852,-5.842076743975788
no_confirmations,development56,1120,228,20.357142857142858,2,14.473684210526315,1.1478390790770308,-0.20715664642025922,5.540923252582525,0.9376947042831965,-0.011038844045651483,-0.22471932521504806,-0.008469373978068623,-5.064629411547072,-0.7480861521588815,-0.9870016374826278,-1.4019480974925493,-0.06426776649624356,7.456140350877193,0.0,53,10,5.126736046434105,2.304712558225747,13.53461827555574,43.44409579082447,-0.06426776649624356,55.39473684210526,-6.65045500384659
no_confirmations,stress27,540,128,23.703703703703702,2,7.8125,0.7263715342907551,-0.15214293081807934,4.774270683396349,0.4045992104573177,-0.08350898823145164,-1.9794723136344092,-0.39817533832812524,-1.9323357265086827,-0.48952635457908694,-0.6369997935052383,-0.8367763661411143,-0.10408266071599312,3.90625,0.0,26,10,1.3712025571664221,1.0857762351972513,18.877426942470894,71.1177659500567,-0.11283348305222386,40.5078125,-2.754809134375702
no_confirmations,all83,1660,356,21.44578313253012,2,12.07865168539326,1.0498233709871991,-0.18641665140090702,5.631596550511213,0.7736698136485053,-0.037095525101220064,-0.7955425865080928,-0.1485883723960665,-6.416277509904155,-0.621758572354866,-0.8882205724938916,-1.4019480974925493,-0.07808626276319916,6.179775280898876,0.0,79,10,5.126736046434105,2.1586277607280673,11.356807533480586,36.453649768133474,-0.07124475341439265,50.04213483146067,-8.13710263685692
without_rvol,fit28,560,81,14.464285714285714,2,16.049382716049383,1.303637913896442,-0.18538946625202196,7.031887734787757,1.344331478709424,0.05359023673476858,0.7751444956279027,0.3944394663950614,-2.6938932632288637,-0.49575751168249,-0.7492049099922327,-1.203783783794587,-0.009824085886473129,7.4074074074074066,0.0,25,10,5.126736046434105,3.8235938415133326,30.251061821717567,78.50706865900021,-0.08589259080225387,55.18518518518518,-4.209769814748676
without_rvol,validation28,560,93,16.607142857142858,2,8.602150537634408,0.9713812432056084,-0.211431310218763,4.5943112313902,0.4324057629543718,-0.10968399379516117,-1.821537754098212,-0.5395750304301102,-3.7086365778073227,-0.7271846751510156,-1.0193452837308403,-1.4019480974925493,-0.1315207824823792,3.225806451612903,0.0,27,10,1.8993005654289006,1.7181409347203154,24.440720092055596,90.87491899299587,-0.16602806602585132,41.88172043010753,-5.593573530995388
without_rvol,development56,1120,174,15.535714285714286,2,12.068965517241379,1.1770639441094577,-0.1998571573446558,5.889526098280275,0.8083663272149395,-0.03367702441053869,-0.5231966292351546,-0.10477517845977176,-4.639243374677693,-0.5878816869584245,-0.9479006145417961,-1.4019480974925493,-0.08946490092541126,5.172413793103448,0.0,52,10,5.126736046434105,1.8993005654289006,20.740613893337585,58.98547899819828,-0.10109510833099203,48.07471264367816,-6.232174728082828
without_rvol,stress27,540,107,19.814814814814813,2,8.411214953271028,0.6298078781786132,-0.13711236068326152,4.593370539608098,0.4218401515966621,-0.07260505087244963,-1.4386556376577984,-0.384331151691591,-2.053814068427373,-0.41875657212512507,-0.5634811350937746,-0.8367763661411143,-0.09774542271866166,4.672897196261682,0.0,25,10,1.3712025571664221,1.1729016193860364,24.19084374202604,78.06620497821183,-0.10651833750656228,38.73831775700935,-2.8752686623295554
